2.367263491404755005e+00 9.230128510645699107e-04
2.367332815904503729e+00 9.331874599736318101e-04
2.367402140404252009e+00 9.434477487590841758e-04
2.367471464904000733e+00 9.537796777928014618e-04
2.367540789403749457e+00 9.641820422334496533e-04
2.367610113903498181e+00 9.746824400303520436e-04
2.367679438403246905e+00 9.852505126488452641e-04
2.367748762902995630e+00 9.958794530629615747e-04
2.367818087402744354e+00 1.006568408848839986e-03
2.367887411902493078e+00 1.017343127678343572e-03
2.367956736402241802e+00 1.028169997302271150e-03
2.368026060901990526e+00 1.039047248348685991e-03
2.368095385401739250e+00 1.049977741966391870e-03
2.368164709901487974e+00 1.060973801440717604e-03
2.368234034401236698e+00 1.072010999306203952e-03
2.368303358900985423e+00 1.083087992716326615e-03
2.368372683400733703e+00 1.094210743928455054e-03
2.368442007900482427e+00 1.105378647931867407e-03
2.368511332400231151e+00 1.116577708249923010e-03
2.368580656899979875e+00 1.127806356720493716e-03
2.368649981399728599e+00 1.139069398653254003e-03
2.368719305899477323e+00 1.150361989478600536e-03
2.368788630399226047e+00 1.161675304723858810e-03
2.368857954898974771e+00 1.173007743983972518e-03
2.368927279398723496e+00 1.184363281498255170e-03
2.368996603898472220e+00 1.195735530880932384e-03
2.369065928398220944e+00 1.207119703320238624e-03
2.369135252897969668e+00 1.218514184430513365e-03
2.369204577397718392e+00 1.229921452234136129e-03
2.369273901897467116e+00 1.241333850719307129e-03
2.369343226397215840e+00 1.252750020997993666e-03
2.369412550896964120e+00 1.264169112867678194e-03
2.369481875396712844e+00 1.275586744576325720e-03
2.369551199896461569e+00 1.287000528543768597e-03
2.369620524396210293e+00 1.298409646037933804e-03
2.369689848895959017e+00 1.309812479816702038e-03
2.369759173395707741e+00 1.321200905780516802e-03
2.369828497895456465e+00 1.332578018299044849e-03
2.369897822395205189e+00 1.343942181766907612e-03
2.369967146894953913e+00 1.355287373223322414e-03
2.370036471394702637e+00 1.366608702042149083e-03
2.370105795894451362e+00 1.377909342574981265e-03
2.370175120394200086e+00 1.389188050764552686e-03
2.370244444893948810e+00 1.400436432679434727e-03
2.370313769393697534e+00 1.411651320499538028e-03
2.370383093893445814e+00 1.422838428517727216e-03
2.370452418393194538e+00 1.433997866867964353e-03
2.370521742892943262e+00 1.445122835092617092e-03
2.370591067392691986e+00 1.456222224898697393e-03
2.370660391892440710e+00 1.467301989082363603e-03
2.370729716392189435e+00 1.478363885147533294e-03
2.370799040891938159e+00 1.489403867896841238e-03
2.370868365391686883e+00 1.500430587233783381e-03
2.370937689891435607e+00 1.511446871438803770e-03
2.371007014391184331e+00 1.522454338006240960e-03
2.371076338890933055e+00 1.533454417758822611e-03
2.371145663390681779e+00 1.544452120302578857e-03
2.371214987890430503e+00 1.555449117231766159e-03
2.371284312390179227e+00 1.566447715749602274e-03
2.371353636889927508e+00 1.577452462613024515e-03
2.371422961389676232e+00 1.588464888780095679e-03
2.371492285889424956e+00 1.599486382382187119e-03
2.371561610389173680e+00 1.610521074471943327e-03
2.371630934888922404e+00 1.621575042960674397e-03
2.371700259388671128e+00 1.632646014707456574e-03
2.371769583888419852e+00 1.643735610069375777e-03
2.371838908388168576e+00 1.654853188252694215e-03
2.371908232887917301e+00 1.666000525032250261e-03
2.371977557387666025e+00 1.677176720865070168e-03
2.372046881887414749e+00 1.688386567051331291e-03
2.372116206387163473e+00 1.699663770127470388e-03
2.372185530886912197e+00 1.711019240450942181e-03
2.372254855386660921e+00 1.722455065771383688e-03
2.372324179886409645e+00 1.733980490063837150e-03
2.372393504386157925e+00 1.745665623421554591e-03
2.372462828885906649e+00 1.757485670471688622e-03
2.372532153385655374e+00 1.769443165051868107e-03
2.372601477885404098e+00 1.781552357697377626e-03
2.372670802385152822e+00 1.793914421270416740e-03
2.372740126884901546e+00 1.806462766723778866e-03
2.372809451384650270e+00 1.819206101583042403e-03
2.372878775884398994e+00 1.832180797153669990e-03
2.372948100384147718e+00 1.845477913499561900e-03
2.373017424883896442e+00 1.859017872346741635e-03
2.373086749383645166e+00 1.872809973275268991e-03
2.373156073883393891e+00 1.886925691227911948e-03
2.373225398383142615e+00 1.901420595394450342e-03
2.373294722882891339e+00 1.916216527060364853e-03
2.373364047382639619e+00 1.931322475078537998e-03
2.373433371882388343e+00 1.946852646942565709e-03
2.373502696382137067e+00 1.962810275256220323e-03
2.373572020881885791e+00 1.979122334981703660e-03
2.373641345381634515e+00 1.995792293069078259e-03
2.373710669881383239e+00 2.012957142076253220e-03
